codePostaux;codeCommune;nomCommune;libelleAcheminement;Id
78750;78367;Mareil-Marly;MAREIL-MARLY;27674
78124;78368;Mareil-sur-Mauldre;MAREIL-SUR-MAULDRE;27675
78160;78372;Marly-le-Roi;MARLY-LE-ROI;27676
78580;78380;Maule;MAULE;27677
78550;78381;Maulette;MAULETTE;27678
78780;78382;Maurecourt;MAURECOURT;27679
78310;78383;Maurepas;MAUREPAS;27680
78670;78384;Médan;MEDAN;27681
78200;78385;Ménerville;MENERVILLE;27682
78490;78389;Méré;MERE;27683
78270;78391;Méricourt;MERICOURT;27684
78600;78396;Le Mesnil-le-Roi;MESNIL-LE-ROI (LE);27685
78320;78397;Le Mesnil-Saint-Denis;MESNIL-SAINT-DENIS (LE);27686
78490;78398;Les Mesnuls;MESNULS (LES);27687
78250;78401;Meulan-en-Yvelines;MEULAN-EN-YVELINES;27688
78970;78402;Mézières-sur-Seine;MEZIERES-SUR-SEINE;27689
78250;78403;Mézy-sur-Seine;MEZY-SUR-SEINE;27690
78940;78404;Millemont;MILLEMONT;27691
78470;78406;Milon-la-Chapelle;MILON-LA-CHAPELLE;27692
78125;78407;Mittainville;MITTAINVILLE;27693
78840;78410;Moisson;MOISSON;27694
78980;78413;Mondreville;MONDREVILLE;27695
78124;78415;Montainville;MONTAINVILLE;27696
78440;78416;Montalet-le-Bois;MONTALET-LE-BOIS;27697
78790;78417;Montchauvet;MONTCHAUVET;27698
78360;78418;Montesson;MONTESSON;27699
78490;78420;Montfort-l'Amaury;MONTFORT-L AMAURY;27700
78180;78423;Montigny-le-Bretonneux;MONTIGNY LE BRETONNEUX;27701
78630;78431;Morainvilliers;MORAINVILLIERS;27702
78270;78437;Mousseaux-sur-Seine;MOUSSEAUX-SUR-SEINE;27703
78790;78439;Mulcent;MULCENT;27704
78130;78440;Les Mureaux;MUREAUX (LES);27705
78640;78442;Neauphle-le-Château;NEAUPHLE-LE-CHATEAU;27706
78640;78443;Neauphle-le-Vieux;NEAUPHLE-LE-VIEUX;27707
78980;78444;Neauphlette;NEAUPHLETTE;27708
78410;78451;Nézel;NEZEL;27709
78590;78455;Noisy-le-Roi;NOISY LE ROI;27710
78250;78460;Oinville-sur-Montcient;OINVILLE-SUR-MONTCIENT;27711
78125;78464;Orcemont;ORCEMONT;27712
78910;78465;Orgerus;ORGERUS;27713
78630;78466;Orgeval;ORGEVAL;27714
78125;78470;Orphin;ORPHIN;27715
78660;78472;Orsonville;ORSONVILLE;27716
78910;78474;Orvilliers;ORVILLIERS;27717
78910;78475;Osmoy;OSMOY;27718
78660;78478;Paray-Douaville;PARAY-DOUAVILLE;27719
78230;78481;Le Pecq;PECQ (LE);27720
78200;78484;Perdreauville;PERDREAUVILLE;27721
78610;78486;Le Perray-en-Yvelines;PERRAY-EN-YVELINES (LE);27722
78370;78490;Plaisir;PLAISIR;27723
78125;78497;Poigny-la-Forêt;POIGNY-LA-FORET;27724
78300;78498;Poissy;POISSY;27725
78730;78499;Ponthévrard;PONTHEVRARD;27726
78440;78501;Porcheville;PORCHEVILLE;27727
78560;78502;Le Port-Marly;PORT-MARLY (LE);27728
78380;78502;Le Port-Marly;PORT-MARLY (LE);27729
78910;78505;Prunay-le-Temple;PRUNAY-LE-TEMPLE;27730
78660;78506;Prunay-en-Yvelines;PRUNAY EN YVELINES;27731
78940;78513;La Queue-les-Yvelines;QUEUE-LES-YVELINES (LA);27732
78125;78516;Raizeux;RAIZEUX;27733
78120;78517;Rambouillet;RAMBOUILLET;27734
78590;78518;Rennemoulin;RENNEMOULIN;27735
78550;78520;Richebourg;RICHEBOURG;27736
78730;78522;Rochefort-en-Yvelines;ROCHEFORT-EN-YVELINES;27737
78270;78528;Rolleboise;ROLLEBOISE;27738
78790;78530;Rosay;ROSAY;27739
78710;78531;Rosny-sur-Seine;ROSNY-SUR-SEINE;27740
78440;78536;Sailly;SAILLY;27741
78730;78537;Saint-Arnoult-en-Yvelines;SAINT-ARNOULT-EN-YVELINES;27742
78210;78545;Saint-Cyr-l'École;SAINT-CYR-L ECOLE;27743
78720;78548;Saint-Forget;SAINT-FORGET;27744
78640;78550;Saint-Germain-de-la-Grange;SAINT-GERMAIN-DE-LA-GRANGE;27745
78100;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27746
78260;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27747
78600;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27748
78700;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27749
78112;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27750
78300;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27751
78240;78551;Saint-Germain-en-Laye;SAINT-GERMAIN-EN-LAYE;27752
78125;78557;Saint-Hilarion;SAINT-HILARION;27753
78980;78558;Saint-Illiers-la-Ville;SAINT-ILLIERS-LA-VILLE;27754
78980;78559;Saint-Illiers-le-Bois;SAINT-ILLIERS-LE-BOIS;27755
78470;78561;Saint-Lambert;SAINT-LAMBERT-DES-BOIS;27756
78610;78562;Saint-Léger-en-Yvelines;SAINT-LEGER-EN-YVELINES;27757
78660;78564;Saint-Martin-de-Bréthencourt;SAINT-MARTIN-DE-BRETHENCOURT;27758
78790;78565;Saint-Martin-des-Champs;SAINT-MARTIN-DES-CHAMPS;27759
78520;78567;Saint-Martin-la-Garenne;SAINT-MARTIN-LA-GARENNE;27760
78730;78569;Sainte-Mesme;SAINTE-MESME;27761
78860;78571;Saint-Nom-la-Bretèche;SAINT-NOM-LA-BRETECHE;27762
78470;78575;Saint-Rémy-lès-Chevreuse;SAINT-REMY-LES-CHEVREUSE;27763
78690;78576;Saint-Rémy-l'Honoré;SAINT-REMY-L HONORE;27764
78500;78586;Sartrouville;SARTROUVILLE;27765
78650;78588;Saulx-Marchais;SAULX-MARCHAIS;27766
78720;78590;Senlisse;SENLISSE;27767
78790;78591;Septeuil;SEPTEUIL;27768
78200;78597;Soindres;SOINDRES;27769
78120;78601;Sonchamp;SONCHAMP;27770
78910;78605;Tacoignières;TACOIGNIERES;27771
78113;78606;Le Tartre-Gaudran;TARTRE-GAUDRAN (LE);27772
78980;78608;Le Tertre-Saint-Denis;TERTRE-SAINT-DENIS (LE);27773
78250;78609;Tessancourt-sur-Aubette;TESSANCOURT-SUR-AUBETTE;27774
78850;78615;Thiverval-Grignon;THIVERVAL-GRIGNON;27775
78770;78616;Thoiry;THOIRY;27776
78790;78618;Tilly;TILLY;27777
78117;78620;Toussus-le-Noble;TOUSSUS-LE-NOBLE;27778
78190;78621;Trappes;TRAPPES;27779
78490;78623;Le Tremblay-sur-Mauldre;TREMBLAY-SUR-MAULDRE (LE);27780
78510;78624;Triel-sur-Seine;TRIEL SUR SEINE;27781
78740;78638;Vaux-sur-Seine;VAUX-SUR-SEINE;27782
78140;78640;Vélizy-Villacoublay;VELIZY VILLACOUBLAY;27783
78129;78640;Vélizy-Villacoublay;VELIZY VILLACOUBLAY;27784
78480;78642;Verneuil-sur-Seine;VERNEUIL SUR SEINE;27785
78540;78643;Vernouillet;VERNOUILLET;27786
78320;78644;La Verrière;VERRIERE (LA);27787
78000;78646;Versailles;VERSAILLES;27788
78930;78647;Vert;VERT;27789
78110;78650;Le Vésinet;VESINET (LE);27790
78400;78650;Le Vésinet;VESINET (LE);27791
78490;78653;Vicq;VICQ;27792
78125;78655;Vieille-Église-en-Yvelines;VIEILLE-EGLISE-EN-YVELINES;27793
78270;78668;La Villeneuve-en-Chevrie;VILLENEUVE-EN-CHEVRIE (LA);27794
78670;78672;Villennes-sur-Seine;VILLENNES-SUR-SEINE;27795
78450;78674;Villepreux;VILLEPREUX;27796
78590;78674;Villepreux;VILLEPREUX;27797
78930;78677;Villette;VILLETTE;27798
78770;78681;Villiers-le-Mahieu;VILLIERS-LE-MAHIEU;27799
78640;78683;Villiers-Saint-Frédéric;VILLIERS-SAINT-FREDERIC;27800
78220;78686;Viroflay;VIROFLAY;27801
78960;78688;Voisins-le-Bretonneux;VOISINS-LE-BRETONNEUX;27802
79240;79001;L'Absie;L ABSIE;27803
79200;79002;Adilly;ADILLY;27804
79230;79003;Aiffres;AIFFRES;27805
79600;79005;Airvault;AIRVAULT;27806
79130;79007;Allonne;ALLONNE;27807
79350;79008;Amailloux;AMAILLOUX;27808
79210;79009;Amuré;AMURE;27809
79210;79010;Arçais;ARCAIS;27810
79160;79012;Ardin;ARDIN;27811
79150;79013;Argentonnay;ARGENTONNAY;27812
79300;79013;Argentonnay;ARGENTONNAY;27813
79290;79014;Loretz-d'Argenton;LORETZ-D ARGENTON;27814
79170;79015;Asnières-en-Poitou;ASNIERES EN POITOU;27815
79600;79016;Assais-les-Jumeaux;ASSAIS LES JUMEAUX;27816
79110;79018;Aubigné;AUBIGNE;27817
79390;79019;Aubigny;AUBIGNY;27818
79400;79020;Augé;AUGE;27819
79600;79022;Availles-Thouarsais;AVAILLES-THOUARSAIS;27820
79800;79023;Avon;AVON;27821
79400;79024;Azay-le-Brûlé;AZAY-LE-BRULE;27822
79130;79025;Azay-sur-Thouet;AZAY-SUR-THOUET;27823
79420;79029;Beaulieu-sous-Parthenay;BEAULIEU-SOUS-PARTHENAY;27824
79370;79030;Beaussais-Vitré;BEAUSSAIS-VITRE;27825
79360;79031;Beauvoir-sur-Niort;BEAUVOIR SUR NIORT;27826
79160;79032;Béceleuf;BECELEUF;27827
79000;79034;Bessines;BESSINES;27828
79300;79038;Boismé;BOISME;27829
79310;79040;La Boissière-en-Gâtine;LA BOISSIERE EN GATINE;27830
79800;79042;Bougon;BOUGON;27831
79210;79046;Le Bourdet;LE BOURDET;27832
79600;79047;Boussais;BOUSSAIS;27833
79260;79048;La Crèche;LA CRECHE;27834
79300;79049;Bressuire;BRESSUIRE;27835
79140;79050;Bretignolles;BRETIGNOLLES;27836
79170;79055;Brieuil-sur-Chizé;BRIEUIL-SUR-CHIZE;27837
79290;79056;Brion-près-Thouet;BRION PRES THOUET;27838
79170;79057;Brioux-sur-Boutonne;BRIOUX-SUR-BOUTONNE;27839
79230;79058;Brûlain;BRULAIN;27840
79240;79059;Le Busseau;LE BUSSEAU;27841
79190;79060;Caunay;CAUNAY;27842
79370;79061;Celles-sur-Belle;CELLES-SUR-BELLE;27843
79140;79062;Cerizay;CERIZAY;27844
79290;79063;Val en Vignes;VAL EN VIGNES;27845
79150;79063;Val en Vignes;VAL EN VIGNES;27846
79500;79064;Fontivillié;FONTIVILLIE;27847
79110;79064;Fontivillié;FONTIVILLIE;27848
79220;79066;Champdeniers;CHAMPDENIERS;27849
79320;79069;Chanteloup;CHANTELOUP;27850
79220;79070;La Chapelle-Bâton;LA CHAPELLE BATON;27851
79200;79071;La Chapelle-Bertrand;LA CHAPELLE BERTRAND;27852
79190;79074;La Chapelle-Pouilloux;LA CHAPELLE POUILLOUX;27853
79430;79076;La Chapelle-Saint-Laurent;LA CHAPELLE-SAINT-LAURENT;27854
79160;79077;Beugnon-Thireuil;BEUGNON-THIREUIL;27855
79130;79077;Beugnon-Thireuil;BEUGNON-THIREUIL;27856
79360;79078;Plaine-d'Argenson;PLAINE-D'ARGENSON;27857
79700;79079;Mauléon;MAULEON;27858
79200;79080;Châtillon-sur-Thouet;CHATILLON SUR THOUET;27859
79180;79081;Chauray;CHAURAY;27860
79110;79083;Chef-Boutonne;CHEF-BOUTONNE;27861
79120;79084;Chenay;CHENAY;27862
79170;79085;Chérigné;CHERIGNE;27863
79410;79086;Cherveux;CHERVEUX;27864
79120;79087;Chey;CHEY;27865
79350;79088;Chiché;CHICHE;27866
79600;79089;Le Chillou;LE CHILLOU;27867
79170;79090;Chizé;CHIZE;27868
79140;79091;Cirières;CIRIERES;27869
79420;79092;Clavé;CLAVE;27870
79350;79094;Clessé;CLESSE;27871
79190;79095;Clussais-la-Pommeraie;CLUSSAIS-LA-POMMERAIE;27872
79140;79096;Combrand;COMBRAND;27873
79510;79100;Coulon;COULON;27874
79160;79101;Coulonges-sur-l'Autize;COULONGES-SUR-L AUTIZE;27875
79330;79102;Coulonges-Thouarsais;COULONGES-THOUARSAIS;27876
79440;79103;Courlay;COURLAY;27877
79220;79104;Cours;COURS;27878
79340;79105;Les Châteliers;LES CHATELIERS;27879
79110;79106;Couture-d'Argenson;COUTURE-D ARGENSON;27880
79390;79108;Doux;DOUX;27881
79410;79109;Échiré;ECHIRE;27882
79170;79111;Ensigné;ENSIGNE;27883
79270;79112;Épannes;EPANNES;27884
79400;79114;Exireuil;EXIREUIL;27885
79800;79115;Exoudun;EXOUDUN;27886
79350;79116;Faye-l'Abbesse;FAYE-L ABBESSE;27887
79160;79117;Faye-sur-Ardin;FAYE-SUR-ARDIN;27888
79450;79118;Fénery;FENERY;27889
79160;79119;Fenioux;FENIOUX;27890
79390;79120;La Ferrière-en-Parthenay;LA FERRIERE-EN-PARTHENAY;27891
79340;79121;Fomperron;FOMPERRON;27892
79110;79122;Fontenille-Saint-Martin-d'Entraigues;FONTENILLE ST M ENTRAIGUES;27893
79380;79123;La Forêt-sur-Sèvre;LA FORET SUR SEVRE;27894
79340;79124;Les Forges;LES FORGES;27895
79230;79125;Fors;FORS;27896
79360;79126;Les Fosses;FOSSES (LES);27897
79360;79127;La Foye-Monjault;LA FOYE MONJAULT;27898
79260;79128;François;FRANCOIS;27899
79370;79129;Fressines;FRESSINES;27900
79270;79130;Frontenay-Rohan-Rohan;FRONTENAY-ROHAN-ROHAN;27901
79330;79131;Geay;GEAY;27902
79150;79132;Genneton;GENNETON;27903
79220;79133;Germond-Rouvre;GERMOND ROUVRE;27904
79330;79134;Glénay;GLENAY;27905
79200;79135;Gourgé;GOURGE;27906
79110;79136;Alloinay;ALLOINAY;27907
79190;79136;Alloinay;ALLOINAY;27908
79360;79137;Granzay-Gript;GRANZAY GRIPT;27909
79220;79139;Les Groseillers;LES GROSEILLERS;27910
79110;79140;Valdelaume;VALDELAUME;27911
79600;79141;Irais;IRAIS;27912
79170;79142;Juillé;JUILLE;27913
79230;79144;Juscorps;JUSCORPS;27914
79200;79145;Lageon;LAGEON;27915
79240;79147;Largeasse;LARGEASSE;27916
79120;79148;Lezay;LEZAY;27917
79390;79149;Lhoumois;LHOUMOIS;27918
79190;79150;Limalonges;LIMALONGES;27919
79190;79152;Lorigné;LORIGNE;27920
79110;79153;Loubigné;LOUBIGNE;27921
79110;79154;Loubillé;LOUBILLE;27922
79600;79156;Louin;LOUIN;27923
79100;79157;Louzy;LOUZY;27924
79170;79158;Luché-sur-Brioux;LUCHE-SUR-BRIOUX;27925
79330;79159;Luché-Thouarsais;LUCHE-THOUARSAIS;27926
79170;79160;Lusseray;LUSSERAY;27927
79100;79161;Luzay;LUZAY;27928
79460;79162;Magné;MAGNE;27929
79190;79163;Mairé-Levescault;MAIRE LEVESCAULT;27930
79500;79164;Maisonnay;MAISONNAIS;27931
79600;79165;Maisontiers;MAISONTIERS;27932
79360;79166;Marigny;MARIGNY;27933
79600;79167;Marnes;MARNES;27934
79210;79170;Mauzé-sur-le-Mignon;MAUZE-SUR-LE-MIGNON;27935
79310;79172;Mazières-en-Gâtine;MAZIERES-EN-GATINE;27936
79500;79174;Melle;MELLE;27937
79190;79175;Melleran;MELLERAN;27938
79340;79176;Ménigoute;MENIGOUTE;27939
79120;79177;Messé;MESSE;27940
79320;79179;Moncoutant-sur-Sèvre;MONCOUTANT-SUR-SEVRE;27941
79240;79179;Moncoutant-sur-Sèvre;MONCOUTANT-SUR-SEVRE;27942
79380;79179;Moncoutant-sur-Sèvre;MONCOUTANT-SUR-SEVRE;27943
79190;79180;Montalembert;MONTALEMBERT;27944
79140;79183;Montravers;MONTRAVERS;27945
79800;79184;La Mothe-Saint-Héray;LA MOTHE SAINT HERAY;27946
79370;79185;Aigondigné;AIGONDIGNE;27947
79400;79189;Nanteuil;NANTEUIL;27948
79130;79190;Neuvy-Bouin;NEUVY-BOUIN;27949
79000;79191;Niort;NIORT;27950
79250;79195;Nueil-les-Aubiers;NUEIL-LES-AUBIERS;27951
79100;79196;Plaine-et-Vallées;PLAINE-ET-VALLEES;27952
79600;79196;Plaine-et-Vallées;PLAINE-ET-VALLEES;27953
79390;79197;Oroux;OROUX;27954
79170;79198;Paizay-le-Chapt;PAIZAY-LE-CHAPT;27955
79220;79200;Pamplie;PAMPLIE;27956
79800;79201;Pamproux;PAMPROUX;27957
79200;79202;Parthenay;PARTHENAY;27958
79100;79203;Pas-de-Jeu;PAS-DE-JEU;27959
79170;79204;Périgné;PERIGNE;27960
79190;79205;Pers;PERS;27961
79700;79207;La Petite-Boissière;LA PETITE BOISSIERE;27962
79200;79208;La Peyratte;LA PEYRATTE;27963
79330;79209;Pierrefitte;PIERREFITTE;27964
79140;79210;Le Pin;LE PIN;27965
79190;79212;Pliboux;PLIBOU;27966
79200;79213;Pompaire;POMPAIRE;27967
79130;79215;Pougne-Hérisson;POUGNE-HERISSON;27968
79230;79216;Prahecq;PRAHECQ;27969
79370;79217;Prailles-La Couarde;PRAILLES-LA COUARDE;27970
79800;79217;Prailles-La Couarde;PRAILLES-LA COUARDE;27971
79390;79218;Pressigny;PRESSIGNY;27972
79210;79220;Prin-Deyrançon;PRIN-DEYRANCON;27973
79160;79223;Puihardy;PUIHARDY;27974
79420;79225;Reffannes;REFFANNES;27975
79130;79226;Le Retail;LE RETAIL;27976
79270;79229;La Rochénard;LA ROCHENARD;27977
79120;79230;Rom;ROM;27978
79260;79231;Romans;ROMANS;27979
79700;79235;Saint-Amand-sur-Sèvre;SAINT AMAND SUR SEVRE;27980
79380;79236;Saint-André-sur-Sèvre;SAINT-ANDRE-SUR-SEVRE;27981
79300;79238;Saint-Aubin-du-Plain;SAINT-AUBIN-DU-PLAIN;27982
79450;79239;Saint-Aubin-le-Cloud;SAINT-AUBIN-LE-CLOUD;27983
79220;79241;Saint-Christophe-sur-Roc;SAINT-CHRISTOPHE-SUR-ROC;27984
79150;79242;Voulmentin;VOULMENTIN;27985
79120;79243;Saint-Coutant;SAINT-COUTANT;27986
79100;79244;Saint-Cyr-la-Lande;SAINT-CYR-LA-LANDE;27987
79800;79246;Sainte-Eanne;SAINTE-EANNE;27988
79410;79249;Saint-Gelais;SAINT GELAIS;27989
79330;79250;Sainte-Gemme;SAINTE-GEMME;27990
79500;79251;Marcillé;MARCILLE;27991
79600;79252;Saint-Généroux;SAINT-GENEROUX;27992
79400;79253;Saint-Georges-de-Noisné;ST GEORGES DE NOISNE;27993
79210;79254;Saint-Georges-de-Rex;SAINT-GEORGES-DE-REX;27994
79200;79255;Saint-Germain-de-Longue-Chaume;ST GERMAIN DE LONGUE CHAUME;27995
79340;79256;Saint-Germier;SAINT-GERMIER;27996
79210;79257;Saint-Hilaire-la-Palud;SAINT-HILAIRE-LA-PALUD;27997
79100;79258;Saint-Jacques-de-Thouars;SAINT-JACQUES-DE-THOUARS;27998
79100;79259;Saint-Jean-de-Thouars;SAINT JEAN DE THOUARS;27999
79160;79263;Saint-Laurs;SAINT-LAURS;28000
79100;79265;Saint-Léger-de-Montbrun;SAINT-LEGER-DE-MONTBRUN;28001
79420;79267;Saint-Lin;SAINT-LIN;28002
79600;79268;Saint-Loup-Lamairé;SAINT LOUP LAMAIRE;28003
79160;79269;Saint-Maixent-de-Beugné;SAINT-MAIXENT-DE-BEUGNE;28004
79400;79270;Saint-Maixent-l'École;ST MAIXENT L ECOLE;28005
79310;79271;Saint-Marc-la-Lande;SAINT-MARC-LA-LANDE;28006
79230;79273;Saint-Martin-de-Bernegoue;SAINT-MARTIN-DE-BERNEGOUE;28007
79100;79274;Saint-Martin-de-Mâcon;SAINT-MARTIN-DE-MACON;28008
79400;79276;Saint-Martin-de-Saint-Maixent;ST MARTIN DE ST MAIXENT;28009
79290;79277;Saint-Martin-de-Sanzay;SAINT-MARTIN-DE-SANZAY;28010
79420;79278;Saint-Martin-du-Fouilloux;SAINT-MARTIN-DU-FOUILLOUX;28011
79150;79280;Saint Maurice Étusson;SAINT MAURICE ETUSSON;28012
79410;79281;Saint-Maxire;SAINT-MAXIRE;28013
79260;79283;Sainte-Néomaye;SAINTE-NEOMAYE;28014
79220;79284;Sainte-Ouenne;SAINTE-OUENNE;28015
79310;79285;Saint-Pardoux-Soutiers;SAINT-PARDOUX-SOUTIERS;28016
79240;79286;Saint-Paul-en-Gâtine;SAINT-PAUL-EN-GATINE;28017
79700;79289;Saint-Pierre-des-Échaubrognes;ST PIERRE DES ECHAUBROGNES;28018
79160;79290;Saint-Pompain;SAINT-POMPAIN;28019
79410;79293;Saint-Rémy;SAINT-REMY;28020
79230;79294;Saint-Romans-des-Champs;SAINT-ROMANS-DES-CHAMPS;28021
79500;79295;Saint-Romans-lès-Melle;SAINT-ROMANS-LES-MELLE;28022
79120;79297;Sainte-Soline;SAINTE-SOLINE;28023
79270;79298;Saint-Symphorien;SAINT-SYMPHORIEN;28024
79330;79299;Saint-Varent;SAINT-VARENT;28025
79100;79300;Sainte-Verge;SAINTE-VERGE;28026
79500;79301;Saint-Vincent-la-Châtre;SAINT-VINCENT-LA-CHATRE;28027
79400;79302;Saivres;SAIVRES;28028
79800;79303;Salles;SALLES;28029
79270;79304;Sansais;SANSAIS;28030
79200;79306;Saurais;SAURAIS;28031
79190;79307;Sauzé-Vaussais;SAUZE-VAUSSAIS;28032
79000;79308;Sciecq;SCIECQ;28033
79240;79309;Scillé;SCILLE;28034
79170;79310;Secondigné-sur-Belle;SECONDIGNE-SUR-BELLE;28035
79130;79311;Secondigny;SECONDIGNY;28036
79170;79312;Séligné;SELIGNE;28037
79120;79313;Sepvret;SEPVRET;28038
79800;79316;Soudan;SOUDAN;28039
79800;79319;Souvigné;SOUVIGNE;28040
79220;79320;Surin;SURIN;28041
79200;79322;Le Tallud;LE TALLUD;28042
79390;79326;Thénezay;THENEZAY;28043
79100;79329;Thouars;THOUARS;28044
79100;79331;Tourtenay;TOURTENAY;28045
79240;79332;Trayes;TRAYES;28046
79210;79334;Val-du-Mignon;VAL-DU-MIGNON;28047
79360;79334;Val-du-Mignon;VAL-DU-MIGNON;28048
79270;79335;Vallans;VALLANS;28049
79120;79336;Vançais;VANCAIS;28050
79270;79337;Le Vanneau-Irleau;LE VANNEAU-IRLEAU;28051
79120;79338;Vanzay;VANZAY;28052
79340;79339;Vasles;VASLES;28053
79420;79340;Vausseroux;VAUSSEROUX;28054
79420;79341;Vautebis;VAUTEBIS;28055
79240;79342;Vernoux-en-Gâtine;VERNOUX-EN-GATINE;28056
79170;79343;Vernoux-sur-Boutonne;VERNOUX-SUR-BOUTONNE;28057
79310;79345;Verruyes;VERRUYES;28058
79170;79346;Le Vert;LE VERT;28059
79200;79347;Viennay;VIENNAY;28060
79170;79348;Villefollet;VILLEFOLLET;28061
79110;79349;Villemain;VILLEMAIN;28062
79360;79350;Villiers-en-Bois;VILLIERS-EN-BOIS;28063
79160;79351;Villiers-en-Plaine;VILLIERS-EN-PLAINE;28064
79170;79352;Villiers-sur-Chizé;VILLIERS-SUR-CHIZE;28065
79310;79354;Vouhé;VOUHE;28066
79230;79355;Vouillé;VOUILLE;28067
79220;79357;Xaintray;XAINTRAY;28068
80100;80001;Abbeville;ABBEVILLE;28069
80320;80002;Ablaincourt-Pressoir;ABLAINCOURT-PRESSOIR;28070
80560;80003;Acheux-en-Amiénois;ACHEUX-EN-AMIENOIS;28071
80210;80004;Acheux-en-Vimeu;ACHEUX-EN-VIMEU;28072
80370;80005;Agenville;AGENVILLE;28073
80150;80006;Agenvillers;AGENVILLERS;28074
80210;80008;Aigneville;AIGNEVILLE;28075
80690;80009;Ailly-le-Haut-Clocher;AILLY-LE-HAUT-CLOCHER;28076
80250;80010;Ailly-sur-Noye;AILLY-SUR-NOYE;28077
80470;80011;Ailly-sur-Somme;AILLY-SUR-SOMME;28078
80270;80013;Airaines;AIRAINES;28079
80240;80014;Aizecourt-le-Bas;AIZECOURT-LE-BAS;28080
80200;80015;Aizecourt-le-Haut;AIZECOURT-LE-HAUT;28081
80300;80016;Albert;ALBERT;28082
80200;80017;Allaines;ALLAINES;28083
80130;80018;Allenay;ALLENAY;28084
80270;80019;Allery;ALLERY;28085
80260;80020;Allonville;ALLONVILLE;28086
80000;80021;Amiens;AMIENS;28087
80090;80021;Amiens;AMIENS;28088
80080;80021;Amiens;AMIENS;28089
80140;80022;Andainville;ANDAINVILLE;28090
80700;80023;Andechy;ANDECHY;28091
80470;80024;Argœuves;ARGOEUVES;28092
80120;80025;Argoules;ARGOULES;28093
80140;80026;Arguel;ARGUEL;28094
80700;80027;Armancourt;ARMANCOURT;28095
80560;80028;Arquèves;ARQUEVES;28096
80820;80029;Arrest;ARREST;28097
80120;80030;Arry;ARRY;28098
80910;80031;Arvillers;ARVILLERS;28099
80500;80032;Assainvillers;ASSAINVILLERS;28100
80200;80033;Assevillers;ASSEVILLERS;28101
80200;80034;Athies;ATHIES;28102
80110;80035;Aubercourt;AUBERCOURT;28103
80800;80036;Aubigny;AUBIGNY;28104
80110;80037;Aubvillers;AUBVILLERS;28105
80560;80038;Auchonvillers;AUCHONVILLERS;28106
80460;80039;Ault;AULT;28107
80140;80040;Aumâtre;AUMATRE;28108
80640;80041;Aumont;AUMONT;28109
80600;80042;Autheux;AUTHEUX;28110
80560;80043;Authie;AUTHIE;28111
80600;80044;Authieule;AUTHIEULE;28112
80300;80045;Authuille;AUTHUILLE;28113
80270;80046;Avelesges;AVELESGES;28114
80300;80047;Aveluy;AVELUY;28115
80140;80048;Avesnes-Chaussoy;AVESNES-CHAUSSOY;28116
80500;80049;Ayencourt;AYENCOURT-LE-MONCHEL;28117
80480;80050;Bacouel-sur-Selle;BACOUEL-SUR-SELLE;28118
80490;80051;Bailleul;BAILLEUL;28119
80300;80052;Baizieux;BAIZIEUX;28120
80700;80053;Balâtre;BALATRE;28121
80200;80054;Barleux;BARLEUX;28122
80600;80055;Barly;BARLY;28123
80260;80056;Bavelincourt;BAVELINCOURT;28124
80560;80057;Bayencourt;BAYENCOURT;28125
80170;80058;Bayonvillers;BAYONVILLERS;28126
80300;80059;Bazentin;BAZENTIN;28127
80370;80060;Béalcourt;BEALCOURT;28128
80430;80061;Beaucamps-le-Jeune;BEAUCAMPS-LE-JEUNE;28129
80430;80062;Beaucamps-le-Vieux;BEAUCAMPS-LE-VIEUX;28130
80770;80063;Beauchamps;BEAUCHAMPS;28131
80110;80064;Beaucourt-en-Santerre;BEAUCOURT-EN-SANTERRE;28132
80300;80065;Beaucourt-sur-l'Ancre;BEAUCOURT-SUR-L ANCRE;28133
80260;80066;Beaucourt-sur-l'Hallue;BEAUCOURT-SUR-L HALLUE;28134
80170;80067;Beaufort-en-Santerre;BEAUFORT-EN-SANTERRE;28135
80370;80068;Beaumetz;BEAUMETZ;28136
80300;80069;Beaumont-Hamel;BEAUMONT-HAMEL;28137
80600;80070;Beauquesne;BEAUQUESNE;28138
80630;80071;Beauval;BEAUVAL;28139
80300;80073;Bécordel-Bécourt;BECORDEL-BECOURT;28140
80500;80074;Becquigny;BECQUIGNY;28141
80870;80076;Béhen;BEHEN;28142
80260;80077;Béhencourt;BEHENCOURT;28143
80132;80078;Bellancourt;BELLANCOURT;28144
80160;80079;Belleuse;BELLEUSE;28145
80200;80080;Belloy-en-Santerre;BELLOY-EN-SANTERRE;28146
80270;80081;Belloy-Saint-Léonard;BELLOY-ST-LEONARD;28147
80310;80082;Belloy-sur-Somme;BELLOY-SUR-SOMME;28148
80290;80083;Bergicourt;BERGICOURT;28149
80140;80084;Bermesnil;BERMESNIL;28150
80370;80085;Bernâtre;BERNATRE;28151
80370;80086;Bernaville;BERNAVILLE;28152
